Angle,Force,Torque,Force_smooth,Torque_smooth
55.73908107910744,-0.056296244160887556,-4.0,-0.06877231892477693,-4.875303637699961
55.773638187776186,-0.05624638584639955,-4.0,-0.06459700789865115,-4.583535758466641
55.799515869731465,-0.07869265129427251,-5.6000000000000005,-0.0692955556971916,-4.922357172311094
55.85116824299804,-0.089815124149245,-6.4,-0.07613541184787607,-5.41490478154073
55.87694304991609,-0.08975554831131005,-6.4,-0.0806754573356874,-5.743269854360487
55.91125630605896,-0.10088573460136514,-7.199999999999999,-0.08741221642424665,-6.2288465695736575
55.95406264339834,-0.10077433403003759,-7.199999999999999,-0.09186625562617697,-6.552564379715772
55.98823969281109,-0.10068535020486415,-7.199999999999999,-0.0948059538190727,-6.768376253143848
56.02235642662851,-0.11177387520846951,-8.0,-0.10046192761553831,-7.178917502095899
56.05641298024819,-0.1116752737179982,-8.0,-0.10419970964969161,-7.452611668063933
56.098899249642336,-0.11155221096774089,-8.0,-0.1066505434223747,-7.635074445375956
56.132820891274136,-0.11145391187770154,-8.0,-0.10825166624081699,-7.756716296917304
56.15822290929143,-0.11138027561049657,-8.0,-0.10929453603071018,-7.837810864611536
56.19204008995808,-0.11128221120207699,-8.0,-0.10995709442116579,-7.891873909741024
56.23422789859136,-0.10004383707254126,-7.199999999999999,-0.10665267530495762,-7.661249273160683
56.26791137446743,-0.09995585006116606,-7.199999999999999,-0.10442040022369377,-7.507499515440456
56.30153564261362,-0.09986798325562393,-7.199999999999999,-0.10290292790100383,-7.404999676960304
56.34348291932217,-0.09975831858184514,-7.199999999999999,-0.1018547247946176,-7.336666451306869
56.37697445543241,-0.0996707217438166,-7.199999999999999,-0.10112672377768393,-7.291110967537913
56.41040721454056,-0.0995832446702285,-7.199999999999999,-0.10061223074186545,-7.260740645025275
56.43544329081325,-0.09951771537829895,-7.199999999999999,-0.10024739228734329,-7.240493763350184
56.47709692899221,-0.09940864926966844,-7.199999999999999,-0.09996781128145169,-7.226995842233456
56.510354147199095,-0.09932153066846108,-7.199999999999999,-0.09975238441045482,-7.217997228155637
56.55184376942315,-0.08818915559845507,-6.4,-0.09589797480645491,-6.945331485437092
56.58497010599021,-0.07709796071361993,-5.6000000000000005,-0.0896313034421766,-6.496887656958061
56.61803848487978,-0.07703050276030612,-5.6000000000000005,-0.08543103654821978,-6.197925104638708
56.65104903608988,-0.07696313718081124,-5.6000000000000005,-0.08260840342575027,-5.998616736425806
56.69223110248542,-0.07687905994234666,-5.6000000000000005,-0.08069862226461573,-5.865744490950537
56.725112015165074,-0.07681190180815516,-5.6000000000000005,-0.07940304877912888,-5.777162993967026
56.75793552058417,-0.07674483569540555,-5.6000000000000005,-0.0785169777512211,-5.718108662644684
56.782515553579785,-0.07669459643439071,-5.6000000000000005,-0.07790951731227765,-5.67873910842979
56.82341082423278,-0.0766109790982466,-5.6000000000000005,-0.07747667124093396,-5.652492738953193
56.856062879011276,-0.07654418839526023,-5.6000000000000005,-0.07716584362570938,-5.63499515930213
56.88865803962798,-0.07647748927656912,-5.6000000000000005,-0.07693639217599597,-5.62333010620142
56.92119643361212,-0.07641088163231723,-5.6000000000000005,-0.07676122199476973,-5.615553404134281
56.96178979181682,-0.06542378618161455,-4.8,-0.07298207672371801,-5.343702269422854
56.994200925617,-0.06536686998484789,-4.8,-0.07044367447742797,-5.162468179615236
57.02655570520327,-0.06531003188742676,-4.8,-0.06873246028076091,-5.041645453076824
57.05078488340955,-0.06526745450994824,-4.8,-0.06757745835715669,-4.961096968717883
57.09109670651219,-0.05433049134222391,-4.0,-0.06316180268551243,-4.640731312478589
57.12328317988546,-0.054283321034098955,-4.0,-0.06020230880170794,-4.42715420831906
57.15541380234693,-0.0542362154914119,-4.0,-0.05821361103160926,-4.284769472212707
57.18748869898541,-0.05418917463447111,-4.0,-0.05687213223256321,-4.189846314808472
57.22750414543441,-0.0541304644059995,-4.0,-0.05595824295704198,-4.126564209872315
57.259454114806076,-0.05408356879991105,-4.0,-0.05533335157133167,-4.084376139914877
57.29134876286662,-0.05403673761963932,-4.0,-0.05490114692076756,-4.056250759943252
57.33113946598806,-0.06477394694499264,-4.8,-0.05819208026217592,-4.304167173295501
57.354972590135155,-0.05394326821539505,-4.0,-0.05677580957991563,-4.202778115530334
57.37877480454373,-0.04312662673107427,-3.2,-0.05222608196363518,-3.8685187436868897
57.42628671162457,-0.06460610638356516,-4.8,-0.05635275677027851,-4.17901249579126
57.45789294782787,-0.07530869881075887,-5.6000000000000005,-0.0626714041171053,-4.652674997194174
57.48944463196129,-0.05374549737983028,-4.0,-0.05969610187134696,-4.435116664796116
57.52094188605101,-0.053699130878873985,-4.0,-0.057697111540522636,-4.290077776530744
57.56023709684556,-0.042913009924599635,-3.2,-0.052769077668548305,-3.926718517687163
57.59161232799861,-0.042876031400551365,-3.2,-0.049471395579215996,-3.684479011791442
57.615108283986444,-0.032136248166807414,-2.4,-0.04369301310841314,-3.256319341194295
57.64638903238878,-0.042811441330256335,-3.2,-0.043399155849027544,-3.2375462274628637
57.68541429165878,-0.03207405055341602,-2.4,-0.03962412075049037,-2.9583641516419092
57.71657410465899,-0.02136431263464906,-1.6,-0.033537518045209935,-2.5055761010946065
57.747680363689604,-0.010672975100306261,-0.8,-0.025916003730242047,-1.9370507340630712
57.778733188406044,-0.021327613034086337,-1.6,-0.02438654016485681,-1.8247004893753809
57.817474259123316,-0.010652363529207147,-0.8,-0.019808481286306925,-1.4831336595835873
