Angle,Force,Torque,Force_smooth,Torque_smooth
0.0,0.0,0.0,0.0,0.0
0.14228845401091572,0.019931463906271502,0.8,0.011958878343762901,0.26666666666666666
0.25607708360018755,0.01992813916230859,0.8,0.015733791363074016,0.4444444444444445
0.3413934011250417,0.019925594779471256,0.8,0.0174750020129621,0.562962962962963
0.4551142481612249,0.019922134598594404,0.8,0.01841442257901052,0.6419753086419754
0.5972090428496051,0.019917700788551387,0.8,0.01896374078189538,0.694650205761317
0.7108388029810255,0.01991406702568465,0.8,0.019300208888608533,0.729766803840878
0.8244266631387216,0.019910356321351713,0.8,0.019511849243154026,0.753177869227252
0.9379717541403609,0.019906568806033587,0.8,0.01964693635660939,0.7687852461515015
1.0798416528591224,0.019901726599371273,0.8,0.01973336524671335,0.7791901641010011
1.1932873457232098,0.019897766749681772,0.8,0.01978880670753713,0.786126776067334
1.3066874585856159,0.019893730530730146,0.8,0.019824052970433666,0.7907511840448894
1.3917071136743724,0.019890653334094392,0.8,0.01984636775014872,0.793834122696593
1.5333475047526939,0.03977085910550219,1.6,0.02651069343219178,1.0625560817977286
1.6466057237150018,0.059643495251525964,2.4,0.037580239766229116,1.5083707211984858
1.7598149340649467,0.05963047447763896,2.4,0.04494152511008811,1.8055804807989906
1.901256231545016,0.079485172622955,3.2,0.056467772952643054,2.270386987199327
2.014352062476733,0.07946713171674598,3.2,0.06413941681115715,2.580257991466218
2.127396125675835,0.07944878965650236,3.2,0.06924484411540542,2.786838660977479
2.268627120832658,0.0992817994428397,4.0,0.07926017445475414,3.191225773984986
2.381551624651192,0.09925802780018723,4.0,0.08592746226625064,3.4608171826566574
2.466209281569058,0.11908794445038376,4.8,0.09698243390398611,3.9072114551044383
2.607236291407111,0.13889310947923708,5.6000000000000005,0.11095390402062057,4.471474303402959
2.719994784990744,0.13885826269166512,5.6000000000000005,0.12025590947978561,4.847649535601973
2.8326962767362858,0.138822896122587,5.6000000000000005,0.12644515013448696,5.098433023734649
2.9453399384090124,0.13878701098976493,5.6000000000000005,0.13055921236999257,5.2656220158231
3.0579249444121217,0.13875060852711443,5.6000000000000005,0.13328972581531903,5.377081343882067
3.198572463962198,0.15851929126797076,6.4,0.14169967964829733,5.718054229254712
3.3110224900109237,0.1584763634275415,6.4,0.14729195132105455,5.945369486169808
3.4514986955321643,0.15842187900000063,6.4,0.1510019465620144,6.096912990779872
3.5638096066625238,0.1781748377679998,7.199999999999999,0.16005960845505468,6.4646086605199145
3.6480013934713984,0.17813707506247572,7.199999999999999,0.1660854446243321,6.709739107013276
3.7602012657425945,0.1780861519972437,7.199999999999999,0.17008568659652992,6.873159404675517
3.872336578700061,0.1978161954475097,8.0,0.17932919906898906,7.2487729364503455
4.012413710953091,0.19774354459243826,8.0,0.18546731845889614,7.499181957633564
4.124400835479076,0.19768461239793836,8.0,0.18953975163643708,7.666121305089042
4.236320803071205,0.21738745712244062,8.8,0.19882232296506602,8.044080870059362
4.320216229915555,0.2173377269087878,8.8,0.20499412553550853,8.296053913372909
4.487891085388224,0.21723693902167518,8.8,0.20907506391783692,8.464035942248607
4.571669850125726,0.21718588325781654,8.8,0.21177867060900485,8.576023961499072
4.7112130738709155,0.21709981317905255,8.8,0.2135523849059612,8.650682640999381
4.822767529597222,0.2367600875916598,9.6,0.2212882861121351,8.967121760666254
4.934249923025311,0.236683167857304,9.6,0.2264199134980337,9.178081173777503
5.045659480664057,0.23660540320075618,9.6,0.22981507679292654,9.318720782518335
5.184817829222014,0.2365070131650148,9.6,0.23204572227685516,9.41248052167889
5.296060694946869,0.25612963670679706,10.4,0.2400736938172419,9.741653681119262
5.4072282333707555,0.2560424363842974,10.4,0.2453966080344352,9.961102454079509
5.546080570426755,0.2559321661880508,10.4,0.24890846076469947,10.107401636053007
5.6293342930590065,0.25586532903716735,10.4,0.25122741686097744,10.204934424035338
5.740271305040512,0.27545046078677415,11.200000000000001,0.25930176484890627,10.536622949356893
5.878832308696822,0.27532808589770125,11.200000000000001,0.2646438718707567,10.757748632904596
5.989591993679706,0.2752291066418923,11.200000000000001,0.2681722834635947,10.905165755269731
6.100271658767548,0.29478125516799747,12.0,0.27704194070251725,11.270110503513155
6.210870565531257,0.2750282837195324,11.200000000000001,0.27637072170798105,11.246740335675439
6.349004513284116,0.2945366136626722,12.0,0.28242601902746206,11.497826890450293
6.459419032024215,0.2944262361053349,12.0,0.28642609138730374,11.665217926966863
6.542175403996419,0.29434279053724804,12.0,0.2890649911041941,11.776811951311242
6.652443963217221,0.294230649481966,12.0,0.2907868772302234,11.851207967540828
6.790160893809849,0.2940890635223338,12.0,0.29188760599430513,11.900805311693887
7.037714590826447,0.29383028351397306,12.0,0.2925351651675454,11.933870207795925
7.120135134668166,0.29374290791235164,12.0,0.2929377460824881,11.955913471863951
7.257393285513881,0.3131691189126306,12.8,0.2996815370259505,12.237275647909302
7.36710053763411,0.31304262020571416,12.8,0.304135231419241,12.424850431939536
7.449322612361199,0.3129470610317119,12.8,0.30707250795674707,12.54990028795969
7.558873669756821,0.3128187385402926,12.8,0.30898791815126914,12.633266858639795
7.6956855604897765,0.3126568782685351,12.8,0.3102109048570274,12.68884457242653
7.805032691966646,0.3320591186797306,13.600000000000001,0.31749364279794007,12.992563048284355
7.914288078999807,0.3123945531741286,12.8,0.3157939462566678,12.928375365522903
8.050727264464369,0.33174280222851094,13.600000000000001,0.3211102315806193,13.152250243681937
8.159773752974946,0.3316004567616427,13.600000000000001,0.3246069733076288,13.301500162454627
8.268726307197745,0.3314570343262088,13.600000000000001,0.32689032698048953,13.401000108303085
8.404783891251196,0.35076308681899,14.399999999999999,0.3348479135933247,13.734000072202058
8.513522665643324,0.33113041955937317,13.600000000000001,0.3336087489153407,13.689333381468039
8.730711311751016,0.3308355792155751,13.600000000000001,0.3326843590154187,13.659555587645361
8.839159881589275,0.3501387287534475,14.399999999999999,0.33850248226142865,13.906370391763573
8.947510421280498,0.3694231768569505,15.2,0.34880938045993637,14.337580261175717
9.055762289781075,0.3498198695744533,14.399999999999999,0.3491462101647753,14.358386840783812
9.190937398906181,0.34961834519564666,14.399999999999999,0.3493035885083991,14.372257893855874
9.298964934075022,0.36887011078001863,15.2,0.35582576259893905,14.64817192923725
9.406891742254638,0.36869748540054287,15.2,0.36011633686614036,14.8321146194915
9.4877703707688,0.38796554225616053,16.0,0.3693994053294805,15.221409746327668
9.676263997002142,0.3876430814195855,16.0,0.37548063069284887,15.480939830885113
9.730061584969391,0.38755027877960874,16.0,0.37950384672176884,15.653959887256743
9.837579285568616,0.3873637834452902,16.0,0.38212382562960934,15.769306591504495
9.944993179675413,0.406534911387535,16.8,0.3902608542155846,16.112871061003
10.05230266361652,0.40633661498412016,16.8,0.39561944113842984,16.341914040668666
10.186291778731073,0.3867495396426282,16.0,0.392662807306496,16.227942693779113
10.2933641538887,0.4058859629662014,16.8,0.3970705258597311,16.41862846251941
10.37359867932259,0.4057343746069881,16.8,0.39995847544215013,16.545752308346277
10.480484568089013,0.405531197486183,16.8,0.40181604945682775,16.63050153889752
10.61394087658888,0.40527553214729495,16.8,0.4029692103536502,16.687001025931682
10.747228295161905,0.4050179957393801,16.8,0.4036521388155601,16.72466735062112
10.853735876642489,0.4240873239966367,17.6,0.41046386720925226,17.016444900414083
10.960134083434168,0.4238688409257126,17.6,0.4149321917814057,17.210963266942723
11.066422351246185,0.42364912418497586,17.6,0.4178378359159291,17.34064217796182
11.199127231445667,0.44261696929596595,18.400000000000002,0.42609754704260805,17.69376145197455
11.305166095091746,0.4616184920217847,19.2,0.4379378620356669,18.195840967983035
11.411093214803937,0.46137447580871527,19.2,0.445750066626683,18.530560645322023
11.490464893764756,0.4611905997758733,19.2,0.45089691100974644,18.75370709688135
11.622610040953433,0.4608825031403201,19.2,0.4542254417199376,18.902471397920902
11.728198667214642,0.46063456093064015,19.2,0.4563618147901718,19.001647598613935
11.83367338920155,0.46038532432870616,19.2,0.4577029846363499,19.067765065742623
11.939033677412521,0.4601348004980467,19.2,0.45851358992358215,19.11184337716175
12.070572315386038,0.4789790067524753,20.0,0.4653353955332132,19.4078955847745
12.175673213600703,0.4787150548516837,20.0,0.46979528197270337,19.605263723183
12.28065798649267,0.4784497864471618,20.0,0.4726801167975228,19.736842482122
12.359320051098809,0.49737997474397816,20.8,0.4809134027796746,20.09122832141467
12.490277114833383,0.497031943456852,20.8,0.4862862496720671,20.32748554760978
12.59491046020177,0.49675200384723267,20.8,0.48977483439712227,20.484990365073187
12.699425660092952,0.4964707264684239,20.8,0.4920067984208895,20.58999357671546
12.80382222013736,0.5152722776332982,21.6,0.49976195815835905,20.926662384476977
12.934150336683345,0.5149035020703729,21.6,0.5048091394623637,21.151108256317986
13.038278171668086,0.5146069479538096,21.6,0.508075075626179,21.300738837545325
13.168268854302035,0.49518863498851784,20.8,0.5037795954136253,21.133825891696883
13.272125531816211,0.5139347618982735,21.6,0.507164650908508,21.289217261131256
13.349938473926187,0.49468292607211817,20.8,0.5030040759630447,21.126144840754172
13.45358260071438,0.5134072703997212,21.6,0.5064718074419369,21.284096560502782
13.58296600759623,0.5130280106511625,21.6,0.5086572085116788,21.389397707001855
13.68633477296595,0.5127231271988982,21.6,0.5100125147407519,21.459598471334573
13.789580415271292,0.5124169410292521,21.6,0.510813990170252,21.506398980889717
13.918463642037008,0.5120323890045354,21.6,0.5112201231150131,21.537599320593145
14.021430620650403,0.5306760169415721,22.400000000000002,0.5177054210571994,21.825066213728764
14.124273031114061,0.5303541593316384,22.400000000000002,0.5219216671486792,22.01671080915251
14.252650207096867,0.5299499899981187,22.400000000000002,0.524597774765159,22.14447387276834
14.355210753228647,0.5296251871900388,22.400000000000002,0.5262735789067856,22.229649248512228
14.432048519401093,0.5293807348005432,22.400000000000002,0.5273092975380381,22.286432832341486
14.534388344412044,0.5290536714983446,22.400000000000002,0.5278907555248069,22.324288554894327
14.738687470511547,0.5472669895503777,23.2,0.5343495001999972,22.616192369929554
14.764189061353804,0.547181438319365,23.2,0.5386268129064531,22.81079491328637
14.866115592846032,0.546838418928037,23.2,0.5413640149136477,22.940529942190913
14.96791409044906,0.5276494788646411,22.400000000000002,0.5367925028973122,22.760353294793944
15.069584153766463,0.5461484998272765,23.2,0.5399111685406336,22.9069021965293
15.196490519090833,0.5268969506464871,22.400000000000002,0.5355730959092514,22.7379347976862
15.272537397178777,0.5454534667269225,23.2,0.5388665528484751,22.8919565317908
15.37381979768685,0.5451040548399559,23.2,0.5409457201789687,22.994637687860536
15.50023995047308,0.5446655309643008,23.2,0.5421856571074127,23.063091791907024
15.601229332891041,0.5443133155764073,23.2,0.5428948765970776,23.10872786127135
15.702087874526338,0.5064453950478631,21.6,0.5307450494140061,22.6058185741809
15.827976493851477,0.5060324565109949,21.6,0.5225075184463357,22.2705457161206
15.928539298286719,0.5057008361971216,21.6,0.516905291029931,22.047030477413735
16.028970075665615,0.5240854333937731,22.400000000000002,0.5192986718178784,22.16468698494249
16.104206301575342,0.5051178121150582,21.6,0.5145717185836051,21.976457989961663
16.229434129071464,0.5046992922179607,21.6,0.5112809097950569,21.850971993307777
16.329466705458426,0.5043632443206991,21.6,0.5089750213036043,21.767314662205187
16.454319755270678,0.5039416581318423,21.6,0.5072972335796836,21.711543108136794
16.55405164556954,0.5036031782657141,21.6,0.5060658818083604,21.6743620720912
16.653649351700608,0.5032636310368462,21.6,0.5051317982178557,21.649574714727468
16.75311254359359,0.5215498034471063,22.400000000000002,0.5106044666276058,21.89971647648498
16.87725187666166,0.52110674544053,22.400000000000002,0.5141052262319139,22.066477650989988
16.976411226097408,0.5393493374600448,23.2,0.5225199299746243,22.444318433993327
17.10016974708519,0.5203050040571413,22.400000000000002,0.5217816213354632,22.42954562266222
17.149613711878455,0.5387020397968215,23.2,0.5274217608225826,22.686363748441483
17.273074677469992,0.5382376321729931,23.2,0.5310270512727194,22.857575832294323
17.371689934045637,0.5378648880989978,23.2,0.5333063302148122,22.97171722152955
17.47016840643656,0.5189568961229909,22.400000000000002,0.5285231855175384,22.781144814353034
17.56850979840034,0.537116189684314,23.2,0.531387520239797,22.92076320956869
17.69124332425998,0.5551511431250397,24.0,0.5393087278682112,23.280508806379128
17.789275223111716,0.5547608913353064,24.0,0.5444594490239095,23.520339204252753
