Angle,Force,Torque,Force_smooth,Torque_smooth
16.27500670407494,0.7821247558519878,33.806472,0.7755286093590686,33.472740192753015
16.348569394320197,0.7817129001509974,33.806472,0.7775900396230448,33.58398412850201
16.446532320675015,0.6989348096056467,30.247896,0.7513716296172456,32.471954752334675
16.568791665155445,0.657239781541502,28.468608,0.719994346925331,31.137505834889787
16.666443352890838,0.6567733997480087,28.468608,0.6989206978662237,30.24787322325986
16.76395626751842,0.6768153325406415,29.358252,0.6915522427576963,29.951332815506575
16.885651853083942,0.6967019899014746,30.247896,0.6932688251389557,30.050187210337718
16.982851554080284,0.716678751669317,31.137539999999998,0.7010721339824095,30.412638140225145
17.10415479582533,0.7160338065557665,31.137539999999998,0.7060593581735285,30.65427209348343
17.201039971187264,0.7359597070775142,32.027184,0.7160261411415237,31.111909395655623
17.29778494799638,0.7558546738650846,32.916827999999995,0.729302318716044,31.71354893043708
17.370251526951154,0.7554425156448428,32.916827999999995,0.7380157176923102,32.11464195362472
17.490853324400007,0.7751526607882948,33.806472,0.7503946987243051,32.67858530241648
17.659325807941123,0.7537863688596501,32.916827999999995,0.7515252554360868,32.75799953494432
17.68335800093472,0.7129101005767591,31.137539999999998,0.7386535371496442,32.21784635662954
17.77939836746829,0.6513235146524508,28.468608,0.7095435296505798,30.96810023775303
17.947128105320658,0.6911358713432855,30.247896,0.7034076435481483,30.728032158502025
17.99497106044392,0.6908793934671154,30.247896,0.699231560187804,30.567986772334685
18.090550357333953,0.71067043657375,31.137539999999998,0.7030445189831193,30.757837848223122
18.162141437850607,0.7102729536159914,31.137539999999998,0.7054539971940766,30.884405232148747
18.28128175187504,0.6893344699453489,30.247896,0.7000808214445007,30.67223548809917
18.37643343187576,0.6482985615966741,28.468608,0.6828200681618918,29.937692992066115
18.49517198453541,0.6274482879222846,27.578964,0.6643628080820227,29.151449994710745
18.566307741500598,0.6270929651785132,27.578964,0.6519395271141862,28.627287996473832
18.684688114386315,0.646709175002891,28.468608,0.6501960764104212,28.57439466431589
18.77923089768991,0.6664122624378062,29.358252,0.6556014717528829,28.835680442877262
18.87362990893064,0.665904648152945,29.358252,0.6590358638862369,29.009870961918175
18.99142621413755,0.6652686839914004,29.358252,0.6611134705879581,29.12599797461212
