Angle,Force,Force_smooth
0.0,0.0014220328358094923,0.0014220328358094923
0.1169184671946848,0.0014627387982847201,0.0014356014899679016
0.23380195240409307,0.0030068529866147348,0.0019593519888501795
0.37985565818936884,0.003108519333675291,0.00234240777045855
0.49665693870468886,0.0047847133369734,0.0031565096259635003
0.6134201345386714,0.006542117387650222,0.004285045546525741
0.7009669663406148,0.00666393872668189,0.005078009939911124
0.8468284711363525,0.008583587732789335,0.006246535870870528
0.9634717162609006,0.008786399315180974,0.00709315701897401
1.0800730855154352,0.010786922029093432,0.008324412022347152
1.196631636155593,0.011030030906045216,0.00922628498357984
1.3422681779859325,0.013222678183475911,0.010558416050211865
1.4587269508342917,0.013505941094159193,0.011540924398194308
1.575139855947615,0.01575889905725702,0.012946915951215212
1.6624188724518802,0.01600142459673807,0.013965085499722831
1.865965327116304,0.018637741877822588,0.015522637625756085
1.9240940416410073,0.020910408253568498,0.017318561168360225
2.0693613384504976,0.021414639943990284,0.01868392076023691
2.185518177266874,0.023999501419174552,0.020455780979882793
2.3016233527653185,0.02444260311673026,0.021784721692165283
2.417675946508215,0.02714771328040927,0.02357238555491328
2.5626663505537435,0.027751062133317256,0.024965277747714607
2.678597290622232,0.03058613795659506,0.026838897817341424
2.765509091434768,0.030977757360791967,0.028218517665158274
2.968179630831705,0.03434383108333708,0.03026028880455121
3.0260531915860094,0.034624501537313696,0.0317150263821387
3.1417565036734896,0.037698775482669186,0.033709609415648864
3.2574006543426544,0.03829940977782848,0.03523954286970874
3.3729847474600074,0.041492881325012596,0.0373239890214767
3.5173790473952726,0.04229239042912575,0.03898012282402638
3.6328247495423343,0.045614632253033,0.04119162596702859
3.7193677636822864,0.04612349384736354,0.042835581927140244
3.834702723545149,0.049554513048788926,0.045075225634356474
3.978780625455859,0.05045100609613959,0.04686715245495085
4.237861435595716,0.05495462153570695,0.04956297548186955
4.352899275951921,0.05864152590198595,0.05258915895524169
4.525327475914087,0.06282362943120429,0.05600064911389589
4.582768827966025,0.06323992772557481,0.058413741984455536
4.668897941359037,0.06386401738665526,0.06023050045185545
4.841036349632838,0.06821141345078065,0.06289080478483051
4.927044923901101,0.06886384962454416,0.06488181973140174
5.070301485378944,0.07312976214347042,0.06763113386875796
5.184823826020032,0.07403736639645349,0.06976654471132314
5.299271556720325,0.07820252228259883,0.0725785372350817
5.4136438379814775,0.0791477267816528,0.07476826708393874
5.556501815547542,0.0836748975124719,0.0777371438934498
5.67070128439524,0.08465725486042663,0.08004384754910875
5.784822599849982,0.08563860395415115,0.08190876635078956
5.870361802237981,0.08982890583550171,0.08454881284569361
6.012827476796526,0.09110216575166674,0.08673326381435133
6.126709400535511,0.09211955912393788,0.08852869558421352
6.240509895435559,0.09671801001249593,0.09125846706030766
6.4110561887322435,0.10193965015545063,0.09481886142535531
6.496259097364747,0.10275838333761608,0.09746536872944224
6.609789376741195,0.10384896692058623,0.0995932347931569
6.723234812586145,0.10868612564482011,0.10262419841037798
6.864921087813195,0.11009466191838163,0.10511435291304587
7.119614275248712,0.11650854582128345,0.10891241721579174
7.204413011849364,0.11737952557053626,0.11173478666737326
7.402081554769379,0.12338909899269704,0.11561955744248119
7.430297435373482,0.12368830165979618,0.11830913884825285
7.543104271116436,0.12488421080152592,0.12050082949934388
7.683984375818361,0.13045373445022643,0.1238184644829714
7.796584781177416,0.13168483429207634,0.12644058775267306
7.909092209178657,0.1329144096179718,0.1285985283744393
7.993411311604826,0.1380179456054377,0.13173833411810545
8.133825131550655,0.13959921944914921,0.13435862922845337
8.330154206204572,0.14610601221908148,0.13827442355866276
8.38619411313287,0.1467555035855363,0.14110145023428727
8.498201178548257,0.14805322183678282,0.14341870743511914
8.610110638601913,0.14934924416881962,0.14539555301301932
8.749859101726301,0.15540707118261188,0.14873272573621685
